ts,open,high,low,close,volume
1995-01-03T00:00:00Z,26.090060638489554,26.79519711219484,26.090060638489554,26.59372901916504,301084
1995-01-04T00:00:00Z,26.593721559723825,27.097391651020708,26.593721559723825,26.895923614501953,514157
1995-01-05T00:00:00Z,26.996679306030273,27.097413405160236,26.69447700864039,26.996679306030273,539277
1995-01-06T00:00:00Z,26.895922208941567,27.903260486994117,26.895922208941567,27.802526473999023,1036988
1995-01-09T00:00:00Z,27.70180892944336,27.903277075204283,27.39960671080198,27.70180892944336,460301
1995-01-10T00:00:00Z,27.60105488409284,28.20545703212312,27.60105488409284,28.104724884033203,590843
1995-01-11T00:00:00Z,28.20545752332403,28.507659528551123,27.60105536476802,27.903257369995117,447771
1995-01-12T00:00:00Z,27.903277075204283,28.20547744194617,27.70180892944336,27.70180892944336,245482
1995-01-13T00:00:00Z,27.802538570769908,28.406941059815136,27.500336400297698,28.205472946166992,345723
1995-01-16T00:00:00Z,28.30619227094784,29.21279645862039,28.30619227094784,29.112062454223633,490060
1995-01-17T00:00:00Z,29.011326134652332,29.31352812372614,28.003989874869152,28.507658004760742,716928
1995-01-18T00:00:00Z,28.60839412913886,28.80986213684082,28.406926121436896,28.80986213684082,286205
1995-01-19T00:00:00Z,28.608393032075412,28.608393032075412,27.903256884057058,28.104724884033203,344337
1995-01-20T00:00:00Z,28.104728512984305,28.104728512984305,27.601058448008835,27.802526473999023,328675
1995-01-23T00:00:00Z,27.701792974824475,27.701792974824475,27.399590930233867,27.601058959960938,532530
1995-01-24T00:00:00Z,27.701804513945838,28.406941059815136,27.399602343473628,28.205472946166992,431687
1995-01-25T00:00:00Z,28.00399871045583,29.615739456909534,27.802530654174447,28.709135055541992,385964
1995-01-26T00:00:00Z,28.7091193646216,29.011319431978066,28.60838539153689,28.910587310791016,314699
1995-01-27T00:00:00Z,29.011340516419313,29.313542655303525,28.80987427572884,29.21280860900879,362590
1995-01-30T00:00:00Z,29.212795479241077,29.514997482299805,28.91059532808052,29.514997482299805,913313
1995-01-31T00:00:00Z,29.37320488851904,29.879640579223633,29.271917750378122,29.879640579223633,511506
1995-02-01T00:00:00Z,29.98093032836914,30.487366094632545,29.879645037183803,29.98093032836914,725301
1995-02-02T00:00:00Z,29.575788664678907,30.183509826660156,29.373214323329268,30.183509826660156,323253
1995-02-03T00:00:00Z,30.386052091998142,32.00664138793945,30.386052091998142,32.00664138793945,1510904
1995-02-06T00:00:00Z,31.500231688445577,31.905380249023438,31.39894268623401,31.905380249023438,755542
1995-02-07T00:00:00Z,31.60152127146584,31.80409557935062,31.50023597959081,31.702810287475586,672289
1995-02-08T00:00:00Z,31.601527595545882,31.90539098024938,31.601527595545882,31.804101943969727,427952
1995-02-09T00:00:00Z,31.905384595360367,32.31052948699521,31.60152127146584,31.702810287475586,1096807
1995-02-10T00:00:00Z,31.60151223740749,32.006660737355524,31.297652724513288,31.500226974487305,370060
1995-02-13T00:00:00Z,31.297652724513288,31.60151223740749,31.196365599526278,31.500226974487305,278554
1995-02-14T00:00:00Z,31.702801224461325,31.804086487381507,31.196365599526278,31.500226974487305,314277
1995-02-15T00:00:00Z,31.39894268623401,32.107950805178156,31.196370268012185,31.905380249023438,331024
1995-02-16T00:00:00Z,31.804086487381507,31.905375474435342,31.09507847453927,31.500226974487305,389398
1995-02-17T00:00:00Z,31.601526196801238,31.70281522859764,31.297666549682617,31.297666549682617,335723
1995-02-21T00:00:00Z,31.297652724513288,31.905375474435342,31.297652724513288,31.500226974487305,292952
1995-02-22T00:00:00Z,31.601513390053217,31.804087647416008,31.39893913269043,31.39893913269043,383434
1995-02-23T00:00:00Z,31.702810287475586,32.10795517911043,31.50023597959081,31.702810287475586,451687
1995-02-24T00:00:00Z,31.7028061186665,32.2092399597168,31.550876338764837,32.2092399597168,341325
1995-02-27T00:00:00Z,31.50023597959081,31.80409557935062,31.39894696358106,31.702810287475586,434217
1995-02-28T00:00:00Z,31.60151223740749,31.60151223740749,31.196365599526278,31.500226974487305,272771
1995-03-01T00:00:00Z,31.500231085933066,31.70280536234731,30.99379539489746,30.99379539489746,407590
1995-03-02T00:00:00Z,30.993794024039726,31.09508115776691,30.588647351197977,30.791221618652344,616386
1995-03-03T00:00:00Z,30.588660529414536,30.588660529414536,30.183511819959506,30.48737335205078,543916
1995-03-06T00:00:00Z,30.284796997334976,30.284796997334976,30.082222655985337,30.183509826660156,409578
1995-03-07T00:00:00Z,30.08221420941361,30.08221420941361,29.67706750254027,29.77835464477539,497711
1995-03-08T00:00:00Z,29.980917708109015,30.183491929342157,29.879632459559005,30.082204818725586,309398
1995-03-09T00:00:00Z,29.980925855297485,30.183500131579322,29.677066302941796,29.879640579223633,220723
1995-03-10T00:00:00Z,29.8796378938597,31.095079718181545,29.67706363578376,30.588645935058594,387711
1995-03-13T00:00:00Z,30.791222980550288,31.09508253310458,30.487361565928925,30.99379539489746,322229
1995-03-14T00:00:00Z,31.19636673739453,31.601513390053217,31.19636673739453,31.39893913269043,317892
1995-03-15T00:00:00Z,31.196383772123845,31.398956278034092,30.993809404145686,31.095096588134766,180000
1995-03-16T00:00:00Z,30.89251923813016,31.804101943969727,30.89251923813016,31.804101943969727,509157
1995-03-17T00:00:00Z,31.804087647416008,31.905376638164295,31.19636673739453,31.39893913269043,496325
1995-03-20T00:00:00Z,31.500228123438717,31.601513390053217,31.09507960871314,31.39893913269043,239578
1995-03-21T00:00:00Z,31.297655425221276,31.398940696881475,30.588647351197977,30.791221618652344,428012
1995-03-22T00:00:00Z,30.791232563106487,31.398951857343725,30.791232563106487,31.297666549682617,437831
1995-03-23T00:00:00Z,31.196369671311704,31.196369671311704,30.89250825669034,30.99379539489746,349337
1995-03-24T00:00:00Z,30.99379574950409,31.702805725065872,30.99379574950409,31.601516723632812,431867
1995-03-27T00:00:00Z,31.601527595545882,31.804101943969727,31.29766793497785,31.804101943969727,323012
1995-03-28T00:00:00Z,31.702801224461325,31.702801224461325,31.297652724513288,31.500226974487305,242831
1995-03-29T00:00:00Z,31.70281522859764,32.107960183377365,31.19637937995386,31.297666549682617,483373
1995-03-30T00:00:00Z,31.70281522859764,31.70281522859764,31.297666549682617,31.297666549682617,311747
1995-03-31T00:00:00Z,31.19637937995386,31.398951857343725,30.993805040496348,31.297666549682617,347711
1995-04-03T00:00:00Z,31.19635162581605,31.3989239229855,30.689918089793444,30.89249038696289,451024
1995-04-04T00:00:00Z,30.99379574950409,31.601516723632812,30.99379574950409,31.601516723632812,199759
1995-04-05T00:00:00Z,31.398951857343725,31.601526196801238,31.19637937995386,31.297666549682617,249398
1995-04-06T00:00:00Z,31.29766793497785,31.90539098024938,31.29766793497785,31.804101943969727,284940
1995-04-07T00:00:00Z,32.00664138793945,32.20921551544854,31.601493132921277,32.00664138793945,279699
1995-04-10T00:00:00Z,31.905380399913465,32.2092399597168,31.905380399913465,32.2092399597168,393675
1995-04-11T00:00:00Z,32.31051872896153,32.51309296939767,31.80408498993792,32.10794448852539,268976
1995-04-12T00:00:00Z,31.905356186250607,32.00664138793945,31.50020793123243,32.00664138793945,205602
1995-04-13T00:00:00Z,31.905380249023438,32.20923980738973,31.80409124681187,31.905380249023438,318133
1995-04-17T00:00:00Z,32.20924514415425,32.81696808571493,32.10795612516006,32.41181945800781,860663
1995-04-18T00:00:00Z,32.209243888242675,32.51310348510742,32.10795487319797,32.51310348510742,303855
1995-04-19T00:00:00Z,32.513099519520125,32.513099519520125,32.1079509570262,32.2092399597168,393976
1995-04-20T00:00:00Z,32.10794600027571,32.209234987329545,31.39893798743347,31.500226974487305,462289
1995-04-21T00:00:00Z,31.70280596873451,32.107950805178156,31.500231688445577,31.905380249023438,416867
1995-04-24T00:00:00Z,31.804087067353397,33.222103118896484,31.804087067353397,33.222103118896484,580843
1995-04-25T00:00:00Z,33.12082533703286,33.12082533703286,32.61439145051212,32.918251037597656,264157
1995-04-26T00:00:00Z,32.816958335693975,33.3233921077974,32.61438408202586,33.222103118896484,345542
1995-04-27T00:00:00Z,33.22210594429164,33.627254486083984,33.22210594429164,33.627254486083984,583494
1995-04-28T00:00:00Z,33.52598190307617,33.7285562506515,33.424692867220784,33.52598190307617,349398
1995-05-01T00:00:00Z,33.525960143209964,33.525960143209964,33.32338592711447,33.4246711730957,337711
1995-05-02T00:00:00Z,33.38396072387695,33.68930438376056,32.97684208116155,33.38396072387695,350542
1995-05-03T00:00:00Z,33.58750794557019,34.198191269044585,33.48572926279583,34.09640884399414,478554
1995-05-04T00:00:00Z,34.29999542236328,35.21601921665922,34.1982166640099,34.29999542236328,553735
1995-05-05T00:00:00Z,34.60532501256873,35.11422608051999,34.40176383693275,34.70710372924805,395663
1995-05-08T00:00:00Z,34.40176383693275,34.80888244592737,33.99464148566081,34.70710372924805,384277
1995-05-09T00:00:00Z,34.808889880877345,35.419573538223275,34.808889880877345,35.31779479980469,498855
1995-05-10T00:00:00Z,35.41957960989976,35.82670211791992,35.31780085403411,35.82670211791992,438072
1995-05-11T00:00:00Z,35.6231231867762,35.72490189213657,35.0124397277832,35.0124397277832,379458
1995-05-12T00:00:00Z,35.01245923170411,35.62314303088254,34.19821790841188,34.40177917480469,507771
1995-05-15T00:00:00Z,34.707126991491556,35.72492980957031,34.401786894523894,35.72492980957031,346506
1995-05-16T00:00:00Z,35.41957092285156,35.521353396032694,35.317792191948286,35.41957092285156,299096
1995-05-17T00:00:00Z,35.01244868677439,35.01244868677439,34.60533001888239,34.80888748168945,294157
1995-05-18T00:00:00Z,34.70710131625453,34.70710131625453,33.68929925111417,33.892860412597656,386325
1995-05-19T00:00:00Z,33.79109414603862,34.29999542236328,33.58753288705298,34.29999542236328,538916
1995-05-22T00:00:00Z,34.40175237686938,34.8088708502429,34.09640884399414,34.09640884399414,496928
1995-05-23T00:00:00Z,33.99463900819893,34.5035400390625,33.79107784739809,34.5035400390625,487289
1995-05-24T00:00:00Z,34.7071192032544,35.114241736040015,34.40177917480469,34.40177917480469,687108
1995-05-25T00:00:00Z,34.299997033876906,34.299997033876906,33.689316970507335,33.79109573364258,451627
1995-05-26T00:00:00Z,33.791069053394985,34.29996995181894,33.58750794557019,34.09640884399414,484337
1995-05-30T00:00:00Z,33.892860412597656,33.994639122200866,33.333068154087336,33.892860412597656,387410
1995-05-31T00:00:00Z,34.096434163377644,34.401777922995535,33.79109414603862,34.29999542236328,332530
